Date,Open,High,Low,Close,Adj Close,Volume
2023-02-10,176.350006,178.889999,173.350006,174.149994,173.965408,33433600
2023-02-13,178.220001,181.000000,175.820007,179.429993,179.239822,31463200
2023-02-14,177.160004,181.509995,175.880005,179.479996,179.289764,24034600
2023-02-15,176.419998,178.190002,175.330002,177.160004,176.972229,25308900
2023-02-16,172.750000,175.850006,171.789993,172.440002,172.257233,25827500
2023-02-17,170.220001,173.179993,169.699997,172.880005,172.696777,24171300
2023-02-21,174.309998,178.169998,171.880005,172.080002,171.897614,34592600
2023-02-22,171.070007,172.759995,169.690002,171.119995,170.938629,22433200
2023-02-23,172.000000,173.690002,169.380005,172.039993,171.857651,20017800
2023-02-24,168.639999,170.720001,167.660004,170.389999,170.209412,19791300
2023-02-27,171.880005,173.119995,169.059998,169.539993,169.360306,19277000
2023-02-28,171.899994,177.550003,171.869995,174.940002,174.754593,46051100
2023-03-01,174.589996,177.850006,173.050003,173.419998,173.236191,30998400
2023-03-02,172.380005,175.009995,171.429993,174.529999,174.345016,17352000
2023-03-03,178.919998,186.619995,177.050003,185.250000,185.053650,45877700
2023-03-06,188.000000,189.660004,184.639999,184.899994,184.704025,33209400
2023-03-07,189.000000,190.360001,184.009995,184.509995,184.314438,36701500
2023-03-08,182.869995,185.259995,181.339996,184.970001,184.773956,19432400
2023-03-09,186.350006,188.929993,180.300003,181.690002,181.497437,26582800
2023-03-10,181.009995,184.770004,178.800003,179.509995,179.319733,25665000
2023-03-13,177.960007,183.779999,174.820007,180.899994,180.708267,24728000
2023-03-14,187.580002,194.320007,186.559998,194.020004,193.814362,41642600
2023-03-15,192.949997,197.779999,190.839996,197.750000,197.540405,42123600
2023-03-16,198.259995,205.759995,196.089996,204.929993,204.712784,50447100
2023-03-17,200.559998,201.899994,195.429993,195.610001,195.402679,50141100
2023-03-20,198.479996,199.360001,193.639999,197.809998,197.600342,25186300
2023-03-21,203.199997,203.550003,197.949997,202.160004,201.945740,31827000
2023-03-22,202.500000,207.369995,199.669998,199.809998,199.598221,28477800
2023-03-23,202.839996,207.880005,202.149994,204.279999,204.063492,27389700
2023-03-24,205.179993,207.580002,203.550003,206.009995,205.791641,27716400
2023-03-27,204.809998,205.860001,201.360001,202.839996,202.625015,18527200
2023-03-28,200.149994,201.029999,197.899994,200.679993,200.467300,19127300
2023-03-29,203.559998,205.720001,202.539993,205.350006,205.132355,18851100
2023-03-30,203.380005,208.089996,202.820007,207.839996,207.619705,22608300
2023-03-31,207.240005,212.169998,206.770004,211.940002,211.715363,25440300
2023-04-03,208.839996,213.490005,208.199997,213.070007,212.844177,17924600
2023-04-04,213.389999,216.240005,212.539993,214.720001,214.492416,21026400
2023-04-05,214.149994,215.190002,209.940002,211.479996,211.255844,19396600
2023-04-06,209.250000,216.940002,208.649994,216.100006,215.870956,26104400
2023-04-10,214.710007,215.660004,210.660004,214.750000,214.522385,16106100
2023-04-11,215.479996,216.020004,213.410004,213.850006,213.623352,16710100
2023-04-12,214.839996,216.839996,212.580002,214.000000,213.773178,18972200
2023-04-13,215.729996,221.149994,215.690002,220.350006,220.116455,23310400
2023-04-14,217.880005,222.110001,217.550003,221.490005,221.255249,21591200
2023-04-17,219.789993,220.979996,217.130005,218.860001,218.628036,15481900
2023-04-18,219.910004,220.440002,216.210007,217.889999,217.659058,12281000
2023-04-19,213.470001,217.330002,212.929993,215.699997,215.471375,15898100
2023-04-20,213.479996,216.750000,212.770004,213.070007,212.844177,16475400
2023-04-21,210.210007,213.410004,209.580002,212.889999,212.664352,17717200
2023-04-24,213.679993,213.919998,210.710007,212.789993,212.564453,15750900
2023-04-25,210.820007,211.259995,207.130005,207.550003,207.330017,19198200
2023-04-26,212.500000,214.110001,208.880005,209.399994,209.178055,41992700
2023-04-27,239.889999,241.690002,236.770004,238.559998,238.307144,71196500
2023-04-28,239.009995,240.429993,235.750000,240.320007,240.065292,39554000
2023-05-01,238.619995,244.000000,236.460007,243.179993,242.922241,29143900
2023-05-02,243.179993,244.919998,238.990005,239.240005,238.986435,24350100
2023-05-03,239.470001,241.750000,232.750000,237.029999,236.778778,34463900
2023-05-04,236.059998,238.199997,232.929993,233.520004,233.272491,17889400
2023-05-05,232.240005,234.679993,229.850006,232.779999,232.533279,26978900
2023-05-08,231.419998,235.619995,230.270004,233.270004,233.022766,16400500
2023-05-09,231.460007,235.880005,231.080002,233.369995,233.122650,16865600
2023-05-10,236.169998,236.750000,230.720001,233.080002,232.832962,19119000
2023-05-11,233.050003,238.210007,232.300003,235.789993,235.540085,20449000
2023-05-12,236.740005,236.960007,231.449997,233.809998,233.562180,16155300
2023-05-15,236.919998,240.259995,235.330002,238.860001,238.606842,20653200
2023-05-16,235.789993,239.639999,235.520004,238.820007,238.566879,18163800
2023-05-17,238.449997,243.839996,238.139999,242.490005,242.232986,21193100
2023-05-18,241.300003,247.089996,241.190002,246.850006,246.588379,22943300
2023-05-19,247.470001,248.690002,243.410004,245.639999,245.379654,21599800
2023-05-22,245.410004,253.570007,245.119995,248.320007,248.056808,27738500
2023-05-23,246.809998,251.610001,246.649994,246.740005,246.478485,17748100
2023-05-24,245.279999,249.589996,244.949997,249.210007,248.945877,17724300
2023-05-25,253.399994,255.619995,249.169998,252.690002,252.422180,22371400
2023-05-26,252.929993,262.309998,252.710007,262.040009,261.762268,25727200
2023-05-30,265.250000,268.649994,261.290009,262.519989,262.241760,23816500
2023-05-31,260.000000,265.000000,258.450012,264.720001,264.439423,25473700
2023-06-01,265.899994,274.000000,265.890015,272.609985,272.321045,25609500
2023-06-02,272.660004,275.350006,271.119995,272.609985,272.321045,19405300
2023-06-05,270.299988,275.570007,269.559998,271.390015,271.102356,20742900
2023-06-06,270.140015,276.570007,269.690002,271.119995,270.832642,19419000
2023-06-07,271.670013,274.250000,262.799988,263.600006,263.320618,26163600
2023-06-08,260.619995,267.649994,258.880005,264.579987,264.299561,20899400
2023-06-09,262.480011,267.950012,261.700012,264.950012,264.669189,16938500
2023-06-12,267.170013,271.750000,265.329987,271.049988,270.762695,15442500
2023-06-13,274.880005,275.720001,269.089996,271.320007,271.032440,16164000
2023-06-14,271.890015,274.989990,268.320007,273.350006,273.060272,19175100
2023-06-15,272.299988,283.989990,271.420013,281.829987,281.531281,25973500
2023-06-16,284.750000,287.850006,280.130005,281.000000,280.702179,43102500
2023-06-20,278.730011,284.799988,276.220001,284.329987,284.028625,20701600
2023-06-21,283.529999,284.000000,278.359985,281.640015,281.341522,20556200
2023-06-22,279.079987,285.260010,277.790009,284.880005,284.578064,17563100
2023-06-23,281.510010,289.670013,278.950012,288.730011,288.423981,50988400
2023-06-26,288.700012,289.790009,277.600006,278.470001,278.174866,24232700
2023-06-27,282.010010,289.350006,280.649994,287.049988,286.745758,26108300
2023-06-28,284.820007,289.549988,284.059998,285.290009,284.987640,16722100
2023-06-29,284.500000,286.570007,280.690002,281.529999,281.231598,15395700
2023-06-30,284.760010,289.049988,284.420013,286.980011,286.675842,19676000
2023-07-03,286.700012,289.399994,284.850006,286.019989,285.716827,8629300
2023-07-05,287.649994,298.119995,286.359985,294.369995,294.057983,33865500
2023-07-06,295.890015,298.119995,291.309998,291.989990,291.680511,47600500
2023-07-07,292.179993,296.200012,288.660004,290.529999,290.222076,25546200
2023-07-10,295.549988,298.130005,287.049988,294.100006,293.788300,37058300
2023-07-11,293.899994,300.179993,291.899994,298.290009,297.973846,27585900
2023-07-12,301.750000,309.450012,300.100006,309.339996,309.012115,36677100
2023-07-13,313.619995,316.239990,310.290009,313.410004,313.077820,30281000
2023-07-14,311.790009,314.880005,307.359985,308.869995,308.542633,22576000
2023-07-17,307.540009,311.709991,304.709991,310.619995,310.290771,25323100
2023-07-18,310.880005,314.200012,307.619995,312.049988,311.719238,20764600
2023-07-19,313.029999,318.679993,310.519989,316.010010,315.675079,21763700
2023-07-20,313.500000,315.540009,302.220001,302.519989,302.199341,23836900
2023-07-21,304.570007,305.459991,291.200012,294.260010,293.948120,42089700
2023-07-24,295.779999,297.519989,288.299988,291.609985,291.300903,24915700
2023-07-25,295.190002,298.299988,291.859985,294.470001,294.157898,19585600
2023-07-26,301.190002,301.769989,291.899994,298.570007,298.253571,47256900
2023-07-27,325.119995,325.350006,309.839996,311.709991,311.379608,64229200
2023-07-28,316.880005,326.200012,314.250000,325.480011,325.135040,39220300
2023-07-31,323.690002,325.660004,317.589996,318.600006,318.262329,25799600
2023-08-01,317.540009,324.140015,314.660004,322.709991,322.367950,22817900
2023-08-02,318.000000,318.390015,310.649994,314.309998,313.976868,20461100
2023-08-03,309.929993,315.950012,309.929993,313.190002,312.858063,15180200
2023-08-04,314.959991,318.410004,310.200012,310.730011,310.400665,17600200
2023-08-07,313.230011,317.070007,310.459991,316.559998,316.224487,16236500
2023-08-08,314.399994,317.890015,310.109985,312.640015,312.308655,15183500
2023-08-09,312.880005,313.630005,302.850006,305.209991,304.886505,19955800
2023-08-10,307.940002,312.339996,303.869995,305.739990,305.415955,14358900
2023-08-11,302.570007,304.720001,300.359985,301.640015,301.320313,13967800
2023-08-14,300.980011,306.209991,298.250000,306.190002,305.865479,15641900
2023-08-15,306.140015,307.230011,300.029999,301.950012,301.629974,11623600
2023-08-16,300.200012,301.079987,294.279999,294.290009,293.978088,18547700
2023-08-17,293.049988,296.049988,284.950012,285.089996,284.787842,23950100
2023-08-18,279.029999,285.690002,274.380005,283.250000,282.949799,34061200
2023-08-21,283.450012,290.500000,281.850006,289.899994,289.592743,20181500
2023-08-22,292.549988,292.899994,286.750000,287.600006,287.295197,12999900
2023-08-23,288.500000,297.399994,287.670013,294.239990,293.928131,18287000
2023-08-24,298.500000,299.459991,286.640015,286.750000,286.446075,18360900
2023-08-25,286.130005,288.390015,276.029999,285.500000,285.197388,23701400
2023-08-28,288.000000,291.450012,285.799988,290.260010,289.952362,14239300
2023-08-29,288.579987,299.149994,288.179993,297.989990,297.674164,20844500
2023-08-30,297.170013,298.290009,293.429993,295.100006,294.787231,17717000
2023-08-31,295.799988,301.100006,295.660004,295.890015,295.576416,17229900
2023-09-01,299.369995,301.739990,294.470001,296.380005,296.065887,12819800
2023-09-05,297.019989,301.390015,295.510010,300.149994,299.831879,14956000
2023-09-06,301.709991,303.299988,295.660004,299.170013,298.852936,15418100
2023-09-07,298.000000,307.049988,292.220001,298.670013,298.353455,33748700
2023-09-08,299.220001,305.250000,296.779999,297.890015,297.574280,17548000
2023-09-11,301.410004,309.040009,301.279999,307.559998,307.234009,19489300
2023-09-12,306.329987,308.660004,300.230011,301.660004,301.340271,13480400
2023-09-13,302.359985,307.179993,301.320007,305.059998,304.736664,13210900
2023-09-14,306.739990,312.869995,305.029999,311.720001,311.389618,19343100
2023-09-15,311.609985,312.000000,298.750000,300.309998,299.991699,28106400
2023-09-18,298.190002,303.600006,297.799988,302.549988,302.229309,14234200
2023-09-19,302.480011,306.170013,299.809998,305.070007,304.746674,15924400
2023-09-20,305.049988,308.059998,299.429993,299.670013,299.352386,19379500
2023-09-21,295.700012,300.260010,293.269989,295.730011,295.416565,21300500
2023-09-22,299.299988,305.380005,298.269989,299.079987,298.763000,25369600
2023-09-25,295.640015,300.950012,293.700012,300.829987,300.511139,18987000
2023-09-26,297.660004,300.299988,296.010010,298.959991,298.643127,19417200
2023-09-27,300.450012,301.299988,286.790009,297.739990,297.424408,36429800
2023-09-28,298.940002,306.329987,296.700012,303.959991,303.637817,22167100
2023-09-29,307.380005,310.640015,299.359985,300.209991,299.891815,25356600
2023-10-02,302.739990,307.179993,301.630005,306.820007,306.494812,16265600
2023-10-03,304.260010,306.769989,299.640015,300.940002,300.621033,17362300
2023-10-04,298.730011,306.899994,298.500000,305.579987,305.256104,16880500
2023-10-05,304.630005,306.209991,299.500000,304.790009,304.466980,19130000
2023-10-06,301.440002,316.309998,300.910004,315.429993,315.095673,21784000
2023-10-09,312.500000,320.329987,311.820007,318.359985,318.022552,22503700
2023-10-10,319.119995,324.660004,318.160004,321.839996,321.498871,19038000
2023-10-11,323.010010,328.839996,322.950012,327.820007,327.472565,22036300
2023-10-12,328.000000,330.540009,322.690002,324.160004,323.816437,20530500
2023-10-13,323.529999,325.049988,312.369995,314.690002,314.356476,21341000
2023-10-16,318.640015,321.820007,315.519989,321.149994,320.809601,16536100
2023-10-17,318.179993,324.399994,317.299988,324.000000,323.656586,16387800
2023-10-18,321.390015,325.940002,315.559998,316.970001,316.634033,16851000
2023-10-19,319.880005,321.890015,311.750000,312.809998,312.478455,18709200
2023-10-20,314.140015,315.299988,306.470001,308.649994,308.322845,22287400
2023-10-23,309.500000,317.359985,307.260010,314.010010,313.677185,17796800
2023-10-24,316.779999,318.350006,310.630005,312.549988,312.218719,19525500
2023-10-25,310.000000,310.880005,298.839996,299.529999,299.212524,42192500
2023-10-26,295.000000,295.000000,279.399994,288.350006,288.044373,66684100
2023-10-27,294.480011,299.309998,292.970001,296.730011,296.415497,29596300
2023-10-30,299.089996,309.399994,299.049988,302.660004,302.339203,28435100
2023-10-31,303.309998,303.679993,296.859985,301.269989,300.950684,19434200
2023-11-01,301.850006,312.739990,301.850006,311.850006,311.519470,20434600
2023-11-02,317.299988,318.820007,308.329987,310.869995,310.540497,21631800
2023-11-03,312.549988,315.549988,311.019989,314.600006,314.266571,16754100
2023-11-06,315.980011,318.329987,314.450012,315.799988,315.465271,12887700
2023-11-07,317.059998,321.000000,315.119995,318.820007,318.482086,14055600
2023-11-08,318.140015,321.329987,314.880005,319.779999,319.441071,13609700
2023-11-09,319.420013,324.179993,318.799988,320.549988,320.210236,16103100
2023-11-10,319.940002,329.100006,319.459991,328.769989,328.421539,19096200
2023-11-13,326.200012,332.329987,325.700012,329.190002,328.841095,16908900
2023-11-14,334.540009,338.100006,333.329987,336.309998,335.953552,17179400
2023-11-15,337.929993,338.399994,330.019989,332.709991,332.357361,14531200
2023-11-16,329.369995,334.579987,326.380005,334.190002,333.835785,18932600
2023-11-17,330.260010,335.500000,329.350006,335.040009,334.684906,14494400
2023-11-20,334.890015,341.869995,334.190002,339.970001,339.609680,16960500
2023-11-21,338.329987,339.899994,335.899994,336.980011,336.622864,12027900
2023-11-22,339.209991,342.920013,338.579987,341.489990,341.128052,10702700
2023-11-24,340.130005,341.859985,336.769989,338.230011,337.871521,5467500
2023-11-27,336.179993,339.899994,334.200012,334.700012,334.345276,15684500
2023-11-28,333.399994,339.380005,333.399994,338.989990,338.630707,12637200
2023-11-29,339.690002,339.899994,330.779999,332.200012,331.847931,16024500
2023-11-30,331.890015,333.500000,322.399994,327.149994,326.803253,23146400
2023-12-01,325.480011,326.859985,320.760010,324.820007,324.475739,15264700
2023-12-04,317.290009,320.859985,313.660004,320.019989,319.680817,19037100
2023-12-05,318.980011,321.880005,315.390015,318.290009,317.952667,16952100
2023-12-06,321.929993,322.250000,317.040009,317.450012,317.113556,11294300
2023-12-07,317.769989,328.239990,317.769989,326.589996,326.243835,15905100
2023-12-08,323.089996,333.170013,323.000000,332.750000,332.397308,14077500
2023-12-11,329.399994,329.890015,320.000000,325.279999,324.935242,25802500
2023-12-12,324.600006,334.470001,324.559998,334.220001,333.865753,18485500
2023-12-13,333.929993,338.369995,332.640015,334.739990,334.385193,16353300
2023-12-14,333.850006,334.700012,328.640015,333.170013,332.816895,19607300
2023-12-15,331.989990,338.660004,331.220001,334.920013,334.565033,30001600
2023-12-18,337.480011,347.559998,337.019989,344.619995,344.254730,18993900
2023-12-19,345.579987,353.600006,345.119995,350.359985,349.988647,17729400
2023-12-20,348.649994,354.959991,347.790009,349.279999,348.909790,16369900
2023-12-21,352.980011,356.410004,349.209991,354.089996,353.714691,15289600
2023-12-22,355.579987,357.200012,351.220001,353.390015,353.015472,11764200
2023-12-26,354.989990,356.980011,353.450012,354.829987,354.453918,9898600
2023-12-27,356.070007,359.000000,355.309998,357.829987,357.450714,13207900
2023-12-28,359.700012,361.899994,357.809998,358.320007,357.940216,11798800
2023-12-29,358.989990,360.000000,351.820007,353.959991,353.584839,14980500
2024-01-02,351.320007,353.160004,340.010010,346.290009,345.922974,19042200
2024-01-03,344.980011,347.950012,343.179993,344.470001,344.104889,15451100
2024-01-04,344.500000,348.149994,343.399994,347.119995,346.752075,12099900
2024-01-05,346.989990,353.500000,346.260010,351.950012,351.576996,13920700
2024-01-08,354.700012,358.980011,352.049988,358.660004,358.279877,13890200
2024-01-09,356.399994,360.640015,355.359985,357.429993,357.051147,13463900
2024-01-10,360.170013,372.940002,359.079987,370.470001,370.077332,22117200
2024-01-11,372.130005,372.779999,362.929993,369.670013,369.278198,17205400
2024-01-12,370.160004,377.059998,369.540009,374.489990,374.093079,19295700
2024-01-16,373.649994,375.609985,367.230011,367.459991,367.070526,15306900
2024-01-17,366.299988,368.540009,358.609985,368.369995,367.979553,12724800
2024-01-18,371.489990,376.850006,370.950012,376.130005,375.731354,16354300
2024-01-19,379.000000,384.359985,377.970001,383.450012,383.043610,21470100
2024-01-22,387.950012,390.350006,381.160004,381.779999,381.375366,17680500
2024-01-23,384.619995,388.380005,382.079987,385.200012,384.791748,15506100
2024-01-24,390.000000,396.149994,387.809998,390.700012,390.285919,15698500
2024-01-25,390.170013,395.489990,385.660004,393.179993,392.763275,15091100
2024-01-26,394.350006,396.790009,391.589996,394.140015,393.722260,13163700
2024-01-29,394.989990,402.929993,393.100006,401.019989,400.594940,18742400
2024-01-30,403.589996,406.359985,399.570007,400.059998,399.635986,18614700
2024-01-31,389.000000,398.000000,387.100006,390.140015,389.726501,20180800
2024-02-01,393.940002,400.500000,393.049988,394.779999,394.361572,29727100
2024-02-02,459.600006,485.959991,453.010010,474.989990,474.486542,84615500
2024-02-05,469.880005,471.899994,459.220001,459.410004,458.923065,40832400
2024-02-06,464.000000,467.119995,453.000000,454.720001,454.238037,21655200
2024-02-07,458.000000,471.519989,456.179993,469.589996,469.092285,23066000
2024-02-08,468.320007,470.589996,465.029999,470.000000,469.501862,18815100
2024-02-09,472.950012,473.589996,467.470001,468.109985,467.613831,18413100
2024-02-12,468.190002,479.149994,466.579987,468.899994,468.403015,19382000
2024-02-13,456.869995,467.890015,455.089996,460.119995,459.632324,20916600
2024-02-14,467.929993,474.109985,466.089996,473.279999,472.778381,16858400
2024-02-15,475.279999,488.619995,472.220001,484.029999,483.516968,24212300
2024-02-16,478.109985,478.959991,469.209991,473.320007,472.818329,23306500
2024-02-20,469.720001,476.179993,466.559998,471.750000,471.250000,18015500
2024-02-21,466.500000,469.000000,461.790009,468.029999,468.029999,12977100
2024-02-22,480.239990,489.989990,476.059998,486.130005,486.130005,21625800
2024-02-23,488.049988,494.359985,482.350006,484.029999,484.029999,18374300
2024-02-26,483.470001,486.140015,480.600006,481.739990,481.739990,12101400
2024-02-27,479.980011,487.269989,479.920013,487.049988,487.049988,10809600
2024-02-28,485.000000,491.049988,482.750000,484.019989,484.019989,12715500
2024-02-29,488.440002,491.700012,482.609985,490.130005,490.130005,17732000
2024-03-01,492.109985,504.250000,491.850006,502.299988,502.299988,16273600
2024-03-04,503.000000,504.420013,496.420013,498.190002,498.190002,12324100
2024-03-05,495.000000,495.579987,487.890015,490.220001,490.220001,15325300
2024-03-06,497.630005,502.970001,494.290009,496.089996,496.089996,11757900
2024-03-07,503.279999,519.849976,501.380005,512.190002,512.190002,18586400
2024-03-08,514.190002,523.570007,499.350006,505.950012,505.950012,18575200
2024-03-11,497.010010,497.320007,476.000000,483.589996,483.589996,20428300
2024-03-12,493.260010,502.309998,484.730011,499.750000,499.750000,15448200
2024-03-13,495.390015,500.980011,491.029999,495.570007,495.570007,12090700
2024-03-14,500.260010,501.350006,488.160004,491.829987,491.829987,12620000
2024-03-15,489.010010,491.829987,481.299988,484.100006,484.100006,29141700
2024-03-18,491.910004,497.420013,486.809998,496.980011,496.980011,11755300
2024-03-19,488.170013,496.630005,481.279999,496.239990,496.239990,10903100
2024-03-20,499.500000,508.200012,495.170013,505.519989,505.519989,11711100
2024-03-21,514.710022,515.039978,506.010010,507.760010,507.760010,9712500
2024-03-22,507.000000,509.970001,504.339996,509.579987,509.579987,8117000
2024-03-25,505.790009,507.220001,500.239990,503.019989,503.019989,8380600
2024-03-26,505.130005,510.000000,495.209991,495.890015,495.890015,11205400
2024-03-27,499.299988,499.890015,488.070007,493.859985,493.859985,9989700
2024-03-28,492.839996,492.890015,485.149994,485.579987,485.579987,15212800
2024-04-01,487.200012,497.429993,481.779999,491.350006,491.350006,9247000
2024-04-02,485.100006,497.529999,484.649994,497.369995,497.369995,11081000
2024-04-03,498.929993,507.239990,498.750000,506.739990,506.739990,12099200
2024-04-04,516.419983,530.000000,510.579987,510.920013,510.920013,26476300
2024-04-05,516.859985,530.700012,514.409973,527.340027,527.340027,19242000
2024-04-08,529.280029,531.489990,518.890015,519.250000,519.250000,13260600
2024-04-09,522.229980,525.869995,506.739990,516.900024,516.900024,10881400
2024-04-10,509.290009,522.559998,505.799988,519.830017,519.830017,11418500
2024-04-11,521.109985,523.859985,517.289978,523.159973,523.159973,10369500
2024-04-12,517.750000,520.190002,509.329987,511.899994,511.899994,11944900
2024-04-15,516.719971,518.530029,497.279999,500.230011,500.230011,13512900
2024-04-16,498.109985,504.769989,497.109985,499.760010,499.760010,9847900
2024-04-17,503.100006,503.160004,487.140015,494.170013,494.170013,12193700
2024-04-18,499.820007,512.210022,499.040009,501.799988,501.799988,14808700
2024-04-19,502.799988,502.799988,475.730011,481.070007,481.070007,25111000
2024-04-22,489.720001,492.010010,473.399994,481.730011,481.730011,17271100
2024-04-23,491.250000,498.760010,488.970001,496.100006,496.100006,15079200
2024-04-24,508.059998,510.000000,484.579987,493.500000,493.500000,37772700
2024-04-25,421.399994,445.769989,414.500000,441.380005,441.380005,82890700
2024-04-26,441.459991,446.440002,431.959991,443.290009,443.290009,32691400
2024-04-29,439.559998,439.760010,428.559998,432.619995,432.619995,21502600
2024-04-30,431.049988,439.619995,429.720001,430.170013,430.170013,18429500
2024-05-01,428.600006,449.959991,427.109985,439.190002,439.190002,20344900
2024-05-02,438.839996,443.959991,432.279999,441.679993,441.679993,15221300
2024-05-03,445.929993,454.170013,443.850006,451.959991,451.959991,16489100
2024-05-06,455.579987,466.160004,453.339996,465.679993,465.679993,15094600
2024-05-07,466.290009,471.529999,461.309998,468.239990,468.239990,13406800
2024-05-08,463.500000,475.579987,463.000000,472.600006,472.600006,11683900
2024-05-09,470.000000,476.079987,467.630005,475.420013,475.420013,9437700
2024-05-10,477.089996,477.500000,469.600006,476.200012,476.200012,10750000
2024-05-13,472.750000,473.350006,462.850006,468.010010,468.010010,14668800
2024-05-14,463.369995,472.540009,460.079987,471.850006,471.850006,10478600
2024-05-15,474.980011,482.500000,471.200012,481.540009,481.540009,13100500
2024-05-16,475.000000,477.690002,472.750000,473.230011,473.230011,16608200
2024-05-17,470.829987,472.799988,468.420013,471.910004,471.910004,10807300
2024-05-20,469.950012,473.200012,467.040009,468.839996,468.839996,11745100
2024-05-21,467.119995,470.700012,462.269989,464.630005,464.630005,11742200
2024-05-22,467.869995,473.720001,465.649994,467.779999,467.779999,10078600
2024-05-23,472.880005,474.359985,461.540009,465.779999,465.779999,11747900
2024-05-24,467.619995,479.850006,466.299988,478.220001,478.220001,12012300
2024-05-28,476.579987,480.859985,474.839996,479.920013,479.920013,10175800
2024-05-29,474.660004,479.850006,473.700012,474.359985,474.359985,9226200
2024-05-30,471.670013,471.730011,464.709991,467.049988,467.049988,10735200
2024-05-31,465.799988,469.119995,454.459991,466.829987,466.829987,16919800
2024-06-03,470.859985,479.600006,468.239990,477.489990,477.489990,11279400
2024-06-04,477.000000,478.890015,473.230011,476.989990,476.989990,7088700
2024-06-05,484.450012,496.649994,483.910004,495.059998,495.059998,15690500
2024-06-06,492.980011,502.820007,490.890015,493.760010,493.760010,10667300
2024-06-07,495.910004,498.910004,490.170013,492.959991,492.959991,9380700
2024-06-10,493.859985,502.660004,493.410004,502.600006,502.600006,11236900
2024-06-11,500.160004,507.600006,498.269989,507.470001,507.470001,9673700
2024-06-12,513.989990,514.010010,504.470001,508.839996,508.839996,11983200
2024-06-13,505.709991,509.359985,501.359985,504.100006,504.100006,7929000
2024-06-14,502.649994,504.859985,501.609985,504.850006,504.850006,715721
